Date,High,Low,Open,Close,Volume,Adj Close
2018-04-02,218.72000122070312,209.47000122070312,218.0500030517578,212.6199951171875,3840800.0,206.91627502441406
2018-04-03,216.4600067138672,210.92999267578125,213.0,216.3300018310547,3006800.0,210.52676391601562
2018-04-04,217.9199981689453,211.1199951171875,212.38999938964844,217.55999755859375,2488800.0,211.7237548828125
2018-04-05,220.30999755859375,216.55999755859375,218.63999938964844,218.6699981689453,2879900.0,212.80398559570312
2018-04-06,218.85000610351562,211.0,217.39999389648438,212.25,2503900.0,206.5561981201172
2018-04-09,216.86000061035156,212.39999389648438,213.75,212.80999755859375,2186100.0,207.10118103027344
2018-04-10,218.7100067138672,215.22999572753906,215.32000732421875,216.97999572753906,2857400.0,211.1593017578125
2018-04-11,215.88999938964844,213.5,214.1999969482422,214.3300018310547,1819800.0,208.58041381835938
2018-04-12,217.67999267578125,215.00999450683594,215.72000122070312,216.4199981689453,2292900.0,210.6143341064453
2018-04-13,218.67999267578125,214.4600067138672,218.08999633789062,215.52000427246094,2034500.0,209.73851013183594
2018-04-16,219.27000427246094,216.58999633789062,217.1999969482422,217.6999969482422,2060500.0,211.86000061035156
2018-04-17,221.69000244140625,218.74000549316406,219.14999389648438,220.08999633789062,1853500.0,214.18588256835938
2018-04-18,221.00999450683594,219.16000366210938,220.38999938964844,219.52000427246094,1599300.0,213.6311798095703
2018-04-19,219.3000030517578,217.02999877929688,218.0399932861328,218.85000610351562,1453100.0,212.97914123535156
2018-04-20,220.27999877929688,216.74000549316406,218.41000366210938,217.75,2634300.0,211.90866088867188
2018-04-23,218.72999572753906,214.75,218.02000427246094,215.8800048828125,2520700.0,210.08883666992188
2018-04-24,206.5,196.88999938964844,206.5,201.1300048828125,11671400.0,195.73452758789062
2018-04-25,201.75,197.00999450683594,201.10000610351562,198.83999633789062,6205400.0,193.50595092773438
2018-04-26,199.6300048828125,196.1699981689453,198.67999267578125,197.08999633789062,4124300.0,191.80288696289062
2018-04-27,197.11000061035156,194.39999389648438,196.77000427246094,196.1199951171875,3354800.0,190.85890197753906
2018-04-30,198.33999633789062,194.17999267578125,196.9600067138672,194.38999938964844,4008700.0,189.1753387451172
2018-05-01,195.5399932861328,191.44000244140625,194.02999877929688,195.02000427246094,4710500.0,189.78843688964844
2018-05-02,196.41000366210938,194.02000427246094,195.14999389648438,194.5,4017600.0,189.28237915039062
2018-05-03,196.6999969482422,192.35000610351562,194.52000427246094,195.67999267578125,3425900.0,190.4307098388672
2018-05-04,199.92999267578125,194.05999755859375,195.07000732421875,199.36000061035156,3071700.0,194.01199340820312
2018-05-07,201.0,199.5800018310547,200.05999755859375,200.25999450683594,2863400.0,194.88784790039062
2018-05-08,202.11000061035156,199.55999755859375,200.0,201.74000549316406,3273500.0,196.32814025878906
2018-05-09,204.72999572753906,201.3699951171875,202.02999877929688,203.4199981689453,3361300.0,197.96307373046875
2018-05-10,205.67999267578125,202.38999938964844,202.61000061035156,205.02999877929688,2700800.0,199.5299072265625
2018-05-11,205.3699951171875,203.66000366210938,204.74000549316406,205.16000366210938,3155700.0,199.65640258789062
2018-05-14,206.0399932861328,204.6699981689453,205.6699981689453,205.75999450683594,3385900.0,200.24029541015625
2018-05-15,205.57000732421875,201.63999938964844,204.9600067138672,202.41000366210938,2259200.0,196.98016357421875
2018-05-16,201.0399932861328,199.0500030517578,200.52000427246094,200.2100067138672,2913500.0,194.83920288085938
2018-05-17,201.39999389648438,198.69000244140625,199.27000427246094,200.36000061035156,2265800.0,196.31874084472656
2018-05-18,200.75999450683594,198.4499969482422,200.27999877929688,198.9600067138672,2925700.0,194.9469757080078
2018-05-21,202.92999267578125,200.0,200.5,201.75999450683594,2126500.0,197.69049072265625
2018-05-22,202.11000061035156,198.72999572753906,201.9600067138672,198.97000122070312,2313900.0,194.95675659179688
2018-05-23,198.8000030517578,196.55999755859375,197.74000549316406,198.6699981689453,2733700.0,194.66281127929688
2018-05-24,200.17999267578125,196.92999267578125,198.8300018310547,199.41000366210938,2055000.0,195.3878936767578
2018-05-25,199.41000366210938,197.92999267578125,198.3300018310547,199.02999877929688,1686500.0,195.01556396484375
2018-05-29,198.50999450683594,195.10000610351562,198.0,195.74000549316406,2346800.0,191.79193115234375
2018-05-30,199.3800048828125,196.6999969482422,197.08999633789062,198.67999267578125,2143100.0,194.672607421875
2018-05-31,198.4499969482422,196.25999450683594,198.11000061035156,197.22999572753906,5253100.0,193.25186157226562
2018-06-01,200.4199981689453,198.27999877929688,198.75,199.58999633789062,1827000.0,195.56427001953125
2018-06-04,201.69000244140625,200.07000732421875,200.72999572753906,201.05999755859375,2408400.0,197.00460815429688
2018-06-05,202.10000610351562,200.88999938964844,201.0800018310547,201.1999969482422,2246100.0,197.14178466796875
2018-06-06,204.0500030517578,201.5500030517578,201.83999633789062,203.86000061035156,2297300.0,199.7481231689453
2018-06-07,205.88999938964844,203.75999450683594,204.17999267578125,205.07000732421875,2279200.0,200.93373107910156
2018-06-08,206.75,204.41000366210938,204.97999572753906,206.58999633789062,2170200.0,202.42306518554688
2018-06-11,206.7899932861328,205.0,206.58999633789062,205.1199951171875,2302900.0,200.98272705078125
2018-06-12,205.9499969482422,203.9499969482422,205.6699981689453,204.9199981689453,1806100.0,200.78675842285156
2018-06-13,205.66000366210938,203.72999572753906,205.13999938964844,204.88999938964844,2097900.0,200.75735473632812
2018-06-14,206.27000427246094,203.5,205.75999450683594,203.6300048828125,2221500.0,199.5227813720703
2018-06-15,205.05999755859375,200.11000061035156,202.5500030517578,204.97000122070312,5449500.0,200.8357391357422
2018-06-18,204.57000732421875,200.25,202.52999877929688,204.1699981689453,2842800.0,200.0518798828125
2018-06-19,201.8300018310547,198.3300018310547,201.25999450683594,199.38999938964844,3206800.0,195.36830139160156
2018-06-20,200.0,197.25999450683594,199.33999633789062,198.0800018310547,2348300.0,194.08470153808594
2018-06-21,197.83999633789062,194.58999633789062,197.83999633789062,195.52000427246094,2420400.0,191.5763702392578
2018-06-22,197.44000244140625,195.17999267578125,197.38999938964844,196.5,2290100.0,192.53659057617188
2018-06-25,196.3300018310547,193.63999938964844,195.97999572753906,195.8000030517578,2922500.0,191.8507080078125
2018-06-26,197.9499969482422,195.97999572753906,196.83999633789062,196.5800018310547,2140200.0,192.61497497558594
2018-06-27,199.89999389648438,194.75999450683594,196.57000732421875,194.9199981689453,2889700.0,190.9884490966797
2018-06-28,196.85000610351562,194.2100067138672,195.5,195.97000122070312,1978700.0,192.01727294921875
2018-06-29,199.4199981689453,196.4600067138672,196.47000122070312,196.72000122070312,2671600.0,192.7521514892578
2018-07-02,195.88999938964844,193.50999450683594,195.4600067138672,195.52000427246094,1815500.0,191.5763702392578
2018-07-03,198.9499969482422,195.5,196.49000549316406,195.8300018310547,1228900.0,191.88009643554688
2018-07-05,197.47999572753906,195.02999877929688,197.07000732421875,197.33999633789062,2019300.0,193.35963439941406
2018-07-06,198.05999755859375,196.38999938964844,197.08999633789062,197.4600067138672,1624500.0,193.47723388671875
2018-07-09,200.83999633789062,198.07000732421875,198.13999938964844,200.52999877929688,1967100.0,196.4853057861328
2018-07-10,202.5800018310547,200.38999938964844,201.0,201.47999572753906,1688700.0,197.4161376953125
2018-07-11,199.82000732421875,197.49000549316406,199.82000732421875,197.67999267578125,1853100.0,193.69277954101562
2018-07-12,200.0,197.39999389648438,199.1699981689453,199.32000732421875,1733500.0,195.29971313476562
2018-07-13,201.7899932861328,200.0,200.27000427246094,201.17999267578125,1625400.0,197.1221923828125
2018-07-16,201.5800018310547,200.0800018310547,201.5500030517578,201.11000061035156,1468000.0,197.0535888671875
2018-07-17,203.07000732421875,200.1300048828125,200.99000549316406,202.07000732421875,1920600.0,197.99424743652344
2018-07-18,203.1699981689453,201.35000610351562,202.22000122070312,202.1999969482422,1945000.0,198.12161254882812
2018-07-19,202.2899932861328,199.50999450683594,201.75999450683594,201.60000610351562,2616400.0,197.5337371826172
2018-07-20,202.9499969482422,198.25,199.3300018310547,201.9499969482422,2325400.0,197.8766632080078
2018-07-23,201.5399932861328,197.67999267578125,201.5399932861328,198.83999633789062,3269100.0,194.8293914794922
2018-07-24,202.19000244140625,190.57000732421875,192.94000244140625,200.67999267578125,8186500.0,196.63226318359375
2018-07-25,204.49000549316406,200.52000427246094,200.6300048828125,204.3800048828125,3345200.0,200.2576446533203
2018-07-26,208.44000244140625,204.64999389648438,204.88999938964844,207.9600067138672,2848300.0,203.76544189453125
2018-07-27,210.60000610351562,206.85000610351562,208.67999267578125,207.4199981689453,2248000.0,203.236328125
