Date,High,Low,Open,Close,Volume,Adj Close
2018-04-02,74.4000015258789,72.16000366210938,74.2699966430664,73.22000122070312,17891100.0,70.24540710449219
2018-04-03,75.13999938964844,73.0999984741211,73.44999694824219,75.0199966430664,15999200.0,71.97228240966797
2018-04-04,75.05999755859375,73.44000244140625,74.05000305175781,74.87000274658203,13122200.0,71.82837677001953
2018-04-05,76.31999969482422,75.0199966430664,75.05999755859375,76.0199966430664,14200000.0,72.93165588378906
2018-04-06,76.12000274658203,74.22000122070312,75.63999938964844,74.87000274658203,14299600.0,71.82837677001953
2018-04-09,75.79000091552734,74.80000305175781,75.22000122070312,74.87000274658203,11103100.0,71.82837677001953
2018-04-10,77.7699966430664,76.05999755859375,76.08000183105469,77.06999969482422,19006100.0,73.93900299072266
2018-04-11,78.04000091552734,76.75,77.11000061035156,77.43000030517578,13734000.0,74.28437805175781
2018-04-12,78.13999938964844,77.01000213623047,77.86000061035156,77.22000122070312,13270400.0,74.08290100097656
2018-04-13,78.19000244140625,77.5999984741211,77.80000305175781,77.83999633789062,10925000.0,74.6777114868164
2018-04-16,79.08000183105469,77.70999908447266,78.12000274658203,78.54000091552734,10743600.0,75.34928131103516
2018-04-17,78.76000213623047,78.04000091552734,78.54000091552734,78.33000183105469,9340700.0,75.14781188964844
2018-04-18,79.76000213623047,78.94000244140625,79.04000091552734,79.22000122070312,12061400.0,76.00165557861328
2018-04-19,79.81999969482422,78.80999755859375,79.31999969482422,79.41999816894531,11291500.0,76.19352722167969
2018-04-20,79.4000015258789,78.33000183105469,79.31999969482422,79.0,12072200.0,75.79058837890625
2018-04-23,79.5999984741211,78.75,78.91999816894531,79.56999969482422,11729800.0,76.33744049072266
2018-04-24,79.93000030517578,77.97000122070312,79.80000305175781,78.3499984741211,14102000.0,75.1669921875
2018-04-25,79.62000274658203,77.48999786376953,78.19999694824219,79.5,13867500.0,76.27027893066406
2018-04-26,80.9000015258789,79.52999877929688,79.5999984741211,80.86000061035156,14554400.0,77.57502746582031
2018-04-27,78.6500015258789,76.4800033569336,76.94999694824219,77.79000091552734,16346800.0,74.62975311279297
2018-04-30,78.55999755859375,77.73999786376953,77.91000366210938,77.75,15028800.0,74.59136962890625
2018-05-01,77.26000213623047,75.9800033569336,77.26000213623047,76.94999694824219,16231000.0,73.8238754272461
2018-05-02,77.2300033569336,76.30000305175781,76.44999694824219,76.80000305175781,13883700.0,73.67997741699219
2018-05-03,76.61000061035156,75.4000015258789,76.38999938964844,76.54000091552734,12243100.0,73.43053436279297
2018-05-04,77.22000122070312,75.94000244140625,76.12999725341797,76.9000015258789,9887200.0,73.7759017944336
2018-05-07,79.08000183105469,77.4000015258789,77.73999786376953,77.73999786376953,15071500.0,74.58177947998047
2018-05-08,78.16000366210938,76.37000274658203,77.80000305175781,78.08999633789062,17430400.0,74.91755676269531
2018-05-09,80.23999786376953,78.94999694824219,78.9800033569336,79.93000030517578,17142100.0,76.68280792236328
2018-05-10,81.79000091552734,80.5,80.63999938964844,81.72000122070312,17710300.0,78.40009307861328
2018-05-11,81.97000122070312,80.91000366210938,81.18000030517578,81.27999877929688,14751000.0,78.76834869384766
2018-05-14,82.31999969482422,81.61000061035156,81.69999694824219,81.83000183105469,11852100.0,79.30136108398438
2018-05-15,82.02999877929688,81.4000015258789,81.8499984741211,81.79000091552734,12595700.0,79.26258850097656
2018-05-16,82.05000305175781,81.16999816894531,81.76000213623047,82.0199966430664,9570000.0,79.4854736328125
2018-05-17,82.27999877929688,81.44000244140625,82.19999694824219,81.87999725341797,11224100.0,79.34980773925781
2018-05-18,81.80000305175781,81.26000213623047,81.55000305175781,81.30000305175781,10030900.0,78.78773498535156
2018-05-21,82.3499984741211,81.5199966430664,81.7300033569336,82.27999877929688,8822400.0,79.73744201660156
2018-05-22,82.6500015258789,81.3499984741211,82.44000244140625,81.63999938964844,10753400.0,79.11722564697266
2018-05-23,82.2300033569336,80.56999969482422,80.94999694824219,82.1500015258789,15140900.0,79.61146545410156
2018-05-24,81.36000061035156,79.94999694824219,81.3499984741211,80.2699966430664,13360500.0,77.78955078125
2018-05-25,79.33000183105469,78.08999633789062,79.27999877929688,78.70999908447266,14562000.0,76.27776336669922
2018-05-29,78.7300033569336,77.52999877929688,78.1500015258789,78.41999816894531,14644800.0,75.9967269897461
