Date,High,Low,Open,Close,Volume,Adj Close
2018-04-02,153.3800048828125,148.42999267578125,153.33999633789062,150.07000732421875,5150400.0,143.3195343017578
2018-04-03,151.0,148.3000030517578,150.8000030517578,149.85000610351562,4135700.0,143.10943603515625
2018-04-04,154.47000122070312,147.4499969482422,147.88999938964844,154.1199951171875,4805300.0,147.18736267089844
2018-04-05,154.9199981689453,153.33999633789062,154.44000244140625,154.02999877929688,3185400.0,147.1013946533203
2018-04-06,153.9499969482422,149.5399932861328,153.4600067138672,150.57000732421875,3672900.0,143.79705810546875
2018-04-09,154.66000366210938,151.74000549316406,151.8000030517578,152.69000244140625,4413200.0,145.82168579101562
2018-04-10,156.60000610351562,154.75,155.02999877929688,155.38999938964844,3806400.0,148.40023803710938
2018-04-11,155.77999877929688,153.8800048828125,154.3699951171875,155.36000061035156,3306500.0,148.37158203125
2018-04-12,158.97999572753906,156.6699981689453,156.75,158.07000732421875,5639400.0,150.95968627929688
2018-04-13,159.22000122070312,155.91000366210938,158.6699981689453,156.7100067138672,4057100.0,149.66085815429688
2018-04-16,159.13999938964844,157.6699981689453,157.99000549316406,157.88999938964844,4186800.0,150.7877655029297
2018-04-17,162.0,158.50999450683594,158.82000732421875,160.91000366210938,10207500.0,153.67193603515625
2018-04-18,152.6300048828125,148.25999450683594,152.13999938964844,148.7899932861328,20381700.0,142.09710693359375
2018-04-19,149.2100067138672,146.6199951171875,149.19000244140625,147.6999969482422,8086100.0,141.05615234375
2018-04-20,147.97000122070312,144.50999450683594,147.89999389648438,144.89999389648438,8265600.0,138.382080078125
2018-04-23,145.9600067138672,144.3300018310547,145.02999877929688,145.86000061035156,5315600.0,139.29891967773438
2018-04-24,147.3000030517578,144.52999877929688,146.50999450683594,145.55999755859375,4916500.0,139.0124053955078
2018-04-25,146.39999389648438,144.11000061035156,145.7899932861328,145.94000244140625,7326400.0,139.3753204345703
2018-04-26,147.36000061035156,146.1999969482422,146.60000610351562,146.72000122070312,4265800.0,140.12020874023438
2018-04-27,147.25,145.66000366210938,146.83999633789062,146.47999572753906,3205500.0,139.8910369873047
2018-04-30,147.3800048828125,144.9600067138672,146.86000061035156,144.9600067138672,4415500.0,138.43939208984375
2018-05-01,145.02000427246094,143.47000122070312,144.64999389648438,145.0,4433400.0,138.4775848388672
2018-05-02,144.82000732421875,142.07000732421875,144.4600067138672,142.4499969482422,5194900.0,136.04229736328125
2018-05-03,142.22999572753906,139.89999389648438,142.1300048828125,141.99000549316406,5018600.0,135.60299682617188
2018-05-04,144.35000610351562,140.27999877929688,141.10000610351562,143.91000366210938,4402200.0,137.4365997314453
2018-05-07,144.32000732421875,142.63999938964844,144.0,143.22000122070312,3657000.0,136.77764892578125
2018-05-08,143.50999450683594,142.05999755859375,143.0,143.0,5369100.0,136.56756591796875
2018-05-09,143.02000427246094,141.27999877929688,141.89999389648438,142.61000061035156,4196000.0,137.7069854736328
2018-05-10,144.3300018310547,143.00999450683594,143.14999389648438,144.24000549316406,3726600.0,139.28094482421875
