Date,High,Low,Open,Close,Volume,Adj Close
2017-02-03,11696.9404296875,11627.98046875,11636.23046875,11651.490234375,80185400.0,11651.490234375
2017-02-06,11679.91015625,11509.580078125,11628.0302734375,11509.83984375,92395100.0,11509.83984375
2017-02-07,11606.259765625,11483.830078125,11498.490234375,11549.4404296875,70078100.0,11549.4404296875
2017-02-08,11591.259765625,11479.7802734375,11546.9296875,11543.3798828125,95316900.0,11543.3798828125
2017-02-09,11657.240234375,11548.1796875,11584.400390625,11642.8603515625,106780800.0,11642.8603515625
2017-02-10,11711.5498046875,11645.1298828125,11698.7001953125,11666.9697265625,76846100.0,11666.9697265625
2017-02-13,11812.6904296875,11684.91015625,11697.990234375,11774.4296875,76660400.0,11774.4296875
2017-02-14,11787.8203125,11752.6796875,11766.990234375,11771.8095703125,70471800.0,11771.8095703125
2017-02-15,11848.0400390625,11725.3798828125,11834.48046875,11793.9296875,86209800.0,11793.9296875
2017-02-16,11814.7001953125,11728.3798828125,11778.990234375,11757.240234375,74134300.0,11757.240234375
2017-02-17,11775.400390625,11693.7001953125,11759.5703125,11757.01953125,89889600.0,11757.01953125
2017-02-20,11841.0595703125,11804.7197265625,11831.7099609375,11827.6201171875,54693400.0,11827.6201171875
2017-02-21,11987.580078125,11798.48046875,11817.9697265625,11967.490234375,75495100.0,11967.490234375
2017-02-22,12031.1103515625,11966.01953125,11989.7099609375,11998.58984375,91868800.0,11998.58984375
2017-02-23,12015.98046875,11925.8798828125,11994.0595703125,11947.830078125,69772500.0,11947.830078125
2017-02-24,11934.6396484375,11722.349609375,11920.900390625,11804.0302734375,98702100.0,11804.0302734375
2017-02-27,11860.8203125,11792.509765625,11858.1396484375,11822.669921875,62847100.0,11822.669921875
2017-02-28,11853.5,11780.830078125,11847.08984375,11834.41015625,71294600.0,11834.41015625
2017-03-01,12074.01953125,11913.83984375,11915.0302734375,12067.1904296875,106268000.0,12067.1904296875
2017-03-02,12082.58984375,12041.900390625,12052.7998046875,12059.5703125,79637900.0,12059.5703125
2017-03-03,12058.2099609375,11995.400390625,11998.0595703125,12027.3603515625,100194300.0,12027.3603515625
2017-03-06,11998.830078125,11921.5703125,11956.8095703125,11958.400390625,96192800.0,11958.400390625
2017-03-07,11988.8701171875,11935.330078125,11963.759765625,11966.1396484375,76452900.0,11966.1396484375
2017-03-08,12017.2802734375,11922.3095703125,11922.8603515625,11967.3095703125,96140500.0,11967.3095703125
2017-03-09,12024.7001953125,11917.7802734375,11923.509765625,11978.3896484375,102964600.0,11978.3896484375
2017-03-10,12067.0703125,11936.8095703125,12018.48046875,11963.1796875,107316000.0,11963.1796875
2017-03-13,12006.009765625,11949.0302734375,11954.7998046875,11990.0302734375,75690500.0,11990.0302734375
2017-03-14,12002.75,11930.3798828125,11987.33984375,11988.7900390625,105152600.0,11988.7900390625
2017-03-15,12027.0498046875,11977.3203125,12000.4404296875,12009.8701171875,101358200.0,12009.8701171875
2017-03-16,12156.4404296875,12046.0703125,12140.2998046875,12083.1796875,119337500.0,12083.1796875
2017-03-17,12117.900390625,12018.26953125,12039.240234375,12095.240234375,187435700.0,12095.240234375
2017-03-20,12082.3095703125,12033.240234375,12050.8095703125,12052.900390625,107350200.0,12052.900390625
2017-03-21,12111.240234375,11938.419921875,12083.009765625,11962.1298828125,130893800.0,11962.1298828125
2017-03-22,11934.349609375,11850.26953125,11870.7802734375,11904.1201171875,106874600.0,11904.1201171875
2017-03-23,12043.669921875,11896.6796875,11914.2001953125,12039.6796875,84715200.0,12039.6796875
2017-03-24,12082.669921875,12010.330078125,12033.26953125,12064.26953125,92696000.0,12064.26953125
2017-03-27,11996.349609375,11916.0703125,11957.650390625,11996.0703125,86289200.0,11996.0703125
2017-03-28,12158.7197265625,12045.169921875,12062.6904296875,12149.419921875,92961200.0,12149.419921875
2017-03-29,12233.759765625,12180.830078125,12195.8603515625,12203.0,101247900.0,12203.0
2017-03-30,12258.3701171875,12200.33984375,12220.6396484375,12256.4296875,85850100.0,12256.4296875
2017-03-31,12313.2900390625,12230.169921875,12241.5703125,12312.8701171875,109664900.0,12312.8701171875
2017-04-03,12375.580078125,12256.9404296875,12368.8203125,12257.2001953125,85845700.0,12257.2001953125
2017-04-04,12288.7802734375,12225.3798828125,12255.7197265625,12282.33984375,114566700.0,12282.33984375
2017-04-05,12293.1298828125,12212.169921875,12280.0595703125,12217.5400390625,84216400.0,12217.5400390625
2017-04-06,12242.5,12119.0400390625,12147.3701171875,12230.8896484375,74256200.0,12230.8896484375
2017-04-07,12225.0595703125,12144.98046875,12174.509765625,12225.0595703125,71891000.0,12225.0595703125
2017-04-10,12246.8798828125,12178.099609375,12244.5,12200.51953125,56772300.0,12200.51953125
2017-04-11,12221.4296875,12049.9296875,12149.400390625,12139.349609375,81596000.0,12139.349609375
2017-04-12,12242.759765625,12123.1201171875,12174.9599609375,12154.7001953125,74185200.0,12154.7001953125
2017-04-13,12147.7001953125,12089.9404296875,12137.5703125,12109.0,73577600.0,12109.0
2017-04-18,12162.4697265625,11996.740234375,12135.6103515625,12000.4404296875,87088100.0,12000.4404296875
2017-04-19,12040.23046875,12001.8603515625,12014.0302734375,12016.4501953125,83247900.0,12016.4501953125
2017-04-20,12050.66015625,11941.5703125,11968.0595703125,12027.3203125,82816800.0,12027.3203125
2017-04-21,12091.330078125,12009.1201171875,12032.7802734375,12048.5703125,106406900.0,12048.5703125
2017-04-24,12456.1796875,12289.3701171875,12296.5595703125,12454.98046875,186060600.0,12454.98046875
2017-04-25,12482.900390625,12439.1103515625,12457.830078125,12467.0400390625,91489400.0,12467.0400390625
2017-04-26,12486.2900390625,12442.3701171875,12466.5,12472.7998046875,87667300.0,12472.7998046875
2017-04-27,12478.2802734375,12426.990234375,12440.009765625,12443.7900390625,101179400.0,12443.7900390625
2017-04-28,12462.1103515625,12414.099609375,12417.8896484375,12438.009765625,101811900.0,12438.009765625
2017-05-02,12511.169921875,12433.509765625,12478.4599609375,12507.900390625,85263200.0,12507.900390625
2017-05-03,12532.25,12477.8701171875,12502.3603515625,12527.83984375,79318800.0,12527.83984375
2017-05-04,12648.2197265625,12539.7099609375,12552.0595703125,12647.7802734375,102442000.0,12647.7802734375
2017-05-05,12718.66015625,12591.75,12601.4599609375,12716.8896484375,104480300.0,12716.8896484375
2017-05-08,12762.0400390625,12659.7001953125,12758.48046875,12694.5498046875,97719300.0,12694.5498046875
2017-05-09,12783.23046875,12703.9599609375,12732.740234375,12749.1201171875,109857600.0,12749.1201171875
2017-05-10,12776.080078125,12715.669921875,12728.9697265625,12757.4599609375,104830700.0,12757.4599609375
2017-05-11,12772.8798828125,12662.490234375,12767.1298828125,12711.0595703125,100141500.0,12711.0595703125
2017-05-12,12771.0,12714.3798828125,12728.83984375,12770.41015625,106195300.0,12770.41015625
2017-05-15,12832.2900390625,12729.490234375,12824.0498046875,12807.0400390625,84466400.0,12807.0400390625
2017-05-16,12841.66015625,12776.01953125,12787.6904296875,12804.5302734375,77912000.0,12804.5302734375
2017-05-17,12786.8896484375,12587.4501953125,12700.1201171875,12631.6103515625,105679600.0,12631.6103515625
2017-05-18,12634.259765625,12489.9501953125,12608.1904296875,12590.0595703125,119778200.0,12590.0595703125
2017-05-19,12658.5498046875,12596.7197265625,12612.2998046875,12638.6904296875,118293100.0,12638.6904296875
2017-05-22,12670.259765625,12571.0595703125,12664.9697265625,12619.4599609375,73068700.0,12619.4599609375
