Date,Open,High,Low,Close,Adj Close,Volume
2017-06-07,31.610001,31.719998999999998,31.440001000000002,31.610001,30.573452000000003,14948400
2017-06-08,31.530001000000002,31.809998999999998,31.52,31.610001,30.573452000000003,21732000
2017-06-09,31.639999,31.83,31.09,31.370001000000002,30.34132,25376600
2017-06-12,31.34,31.639999,31.15,31.25,30.225255999999998,25784400
2017-06-13,31.299999,31.799999,31.280001000000002,31.700001,30.6605,27781000
2017-06-14,31.870001000000002,31.969998999999998,31.33,31.6,30.563778000000003,24940400
2017-06-15,31.25,31.639999,31.219998999999998,31.58,30.544434000000003,19328000
2017-06-16,31.610001,31.639999,31.200001,31.629998999999998,30.592796000000003,36367400
2017-06-19,31.77,32.02,31.58,31.99,30.940990000000003,18459200
2017-06-20,31.940001000000002,32.16,31.84,31.85,30.80558,18190100
2017-06-21,31.73,31.870001000000002,31.51,31.84,30.795906,20386100
2017-06-22,31.91,32.0,31.700001,31.85,30.80558,19436600
2017-06-23,31.85,32.299999,31.75,32.09,31.037712,25792200
2017-06-26,32.220001,32.5,32.18,32.240002000000004,31.182793,22175000
2017-06-27,32.09,32.259997999999996,31.76,31.76,30.718534000000002,23224200
2017-06-28,31.780001000000002,32.279999,31.76,32.080002,31.02804,17732300
2017-06-29,31.790001,32.029999,31.25,31.41,30.380009,27664500
2017-06-30,31.790001,31.790001,31.299999,31.299999,30.273615000000003,23604600
2017-07-03,31.09,31.639999,31.030001000000002,31.33,30.302630999999998,14112100
2017-07-05,30.85,31.27,30.73,31.110001,30.37097,24270300
2017-07-06,30.99,31.02,30.67,30.719998999999998,29.990234,20789100
2017-07-07,30.76,31.07,30.75,30.9,30.165958000000003,15860600
2017-07-10,30.879998999999998,31.09,30.82,30.98,30.244057,15528800
2017-07-11,31.049999,31.120001000000002,30.860001,31.09,30.351444,12806000
2017-07-12,31.25,31.440001000000002,31.15,31.16,30.419781,18586200
2017-07-13,31.26,31.280001000000002,31.08,31.27,30.527168,15934200
2017-07-14,31.370001000000002,31.450001,31.27,31.42,30.673605,13573100
2017-07-17,31.5,31.639999,31.450001,31.5,30.751704999999998,16427500
2017-07-18,31.41,31.51,31.17,31.51,30.761469,15530700
2017-07-19,31.51,32.049999,31.459999,31.9,31.142202,21567900
2017-07-20,31.91,32.049999,31.76,31.860001,31.103153000000002,16389500
2017-07-21,31.860001,32.029999,31.709999,31.84,31.083628000000004,13973800
2017-07-24,31.860001,31.93,31.66,31.860001,31.103153000000002,15504100
