Date,Open,High,Low,Close,Adj Close,Volume
2017-06-07,88.68,88.889999,88.400002,88.769997,85.96770500000001,4781600
2017-06-08,88.769997,88.800003,87.360001,87.849998,85.07674399999999,7611400
2017-06-09,87.849998,88.209999,87.550003,88.160004,85.376961,9696900
2017-06-12,88.160004,88.660004,88.089996,88.239998,85.454437,7867700
2017-06-13,88.360001,88.400002,87.769997,88.059998,85.280121,6419300
2017-06-14,88.489998,88.75,88.059998,88.440002,85.648125,6183900
2017-06-15,88.230003,89.620003,88.230003,89.379997,86.558441,7047500
2017-06-16,89.720001,89.769997,88.809998,89.660004,86.829613,13855000
2017-06-19,89.599998,89.860001,89.199997,89.860001,87.0233,5246200
2017-06-20,89.769997,90.209999,89.610001,89.629997,86.800552,5674200
2017-06-21,89.620003,89.949997,89.290001,89.400002,86.577812,4164500
2017-06-22,89.269997,89.410004,88.900002,89.029999,86.219498,4536700
2017-06-23,89.029999,89.800003,88.900002,89.41999799999999,86.597176,8782100
2017-06-26,89.629997,89.68,89.269997,89.360001,86.539078,4373300
2017-06-27,89.360001,89.360001,88.610001,88.610001,85.812752,5180400
2017-06-28,89.08000200000001,89.209999,88.260002,88.370003,85.580338,4875000
2017-06-29,88.019997,88.220001,86.93,86.989998,84.24389599999999,8123500
2017-06-30,87.050003,87.470001,87.0,87.150002,84.398842,6070300
2017-07-03,87.400002,88.0,87.18,87.739998,84.970215,3607400
2017-07-05,87.860001,88.0,87.489998,87.66999799999999,84.902435,4974300
2017-07-06,87.650002,87.949997,87.360001,87.370003,84.611908,6038900
2017-07-07,87.690002,87.82,87.279999,87.650002,84.883072,5142200
2017-07-10,87.629997,87.870003,86.889999,87.089996,84.34073599999999,5356400
2017-07-11,87.230003,87.449997,86.309998,86.769997,84.030838,5838600
2017-07-12,87.239998,87.470001,86.83000200000001,86.959999,84.214851,4374200
2017-07-13,86.769997,87.050003,86.5,86.699997,83.963043,5448900
2017-07-14,86.959999,87.290001,86.730003,87.099998,84.350426,4577700
2017-07-17,87.07,87.910004,86.739998,87.550003,84.786224,5227800
2017-07-18,87.610001,88.760002,87.459999,88.639999,85.841812,7492300
2017-07-19,87.870003,88.410004,87.599998,88.349998,86.231827,6008500
2017-07-20,88.32,89.309998,88.309998,88.599998,86.475838,7285000
2017-07-21,88.160004,88.68,87.809998,88.610001,86.485596,5714800
2017-07-24,88.550003,88.599998,87.970001,88.18,86.06591,6202000
2017-07-25,88.66999799999999,89.199997,88.540001,89.139999,87.002892,6766700
2017-07-26,89.0,89.41999799999999,88.870003,89.300003,87.159058,6987000
2017-07-27,90.290001,90.75,89.0,90.68,88.505966,11089200
2017-07-28,90.559998,91.0,89.959999,90.209999,88.047234,6137500
2017-07-31,90.209999,91.07,90.209999,90.82,88.642616,7835700
2017-08-01,91.029999,91.730003,90.720001,91.099998,88.915894,8662100
2017-08-02,90.970001,91.300003,90.529999,91.040001,88.85734599999999,7167700
2017-08-03,90.860001,91.75,90.82,90.860001,88.681656,6413200
2017-08-04,90.690002,91.08000200000001,90.529999,90.66999799999999,88.496201,5824400
2017-08-07,90.66999799999999,91.559998,90.519997,91.440002,89.247757,5011300
2017-08-08,91.400002,91.940002,91.230003,91.58000200000001,89.384392,5623400
2017-08-09,91.519997,91.940002,91.519997,91.91999799999999,89.71624,5572800
2017-08-10,91.860001,92.0,91.690002,91.739998,89.54055,6338200
2017-08-11,91.940002,92.08000200000001,91.290001,91.339996,89.150139,7094200
2017-08-14,91.540001,91.949997,91.25,91.650002,89.45270500000001,5339900
2017-08-15,91.910004,92.360001,91.879997,92.199997,89.989517,5293400
2017-08-16,92.290001,92.949997,92.190002,92.440002,90.223778,7965500
2017-08-17,92.400002,92.66999799999999,92.07,92.07,89.862648,5711400
2017-08-18,91.980003,92.779999,91.849998,92.470001,90.253059,6815000
2017-08-21,92.379997,92.959999,92.360001,92.860001,90.633698,4334300
2017-08-22,92.910004,92.959999,92.589996,92.790001,90.565376,4731500
2017-08-23,92.5,92.660004,92.279999,92.440002,90.223778,3631900
2017-08-24,92.440002,92.57,92.040001,92.269997,90.057838,5173700
2017-08-25,92.650002,92.860001,92.410004,92.510002,90.292091,4933000
2017-08-28,92.519997,92.709999,91.980003,92.470001,90.253059,5386500
2017-08-29,92.480003,92.690002,92.239998,92.32,90.10664399999999,3676300
2017-08-30,92.08000200000001,92.08000200000001,91.660004,91.870003,89.66744200000001,4709600
2017-08-31,91.889999,92.389999,91.839996,92.269997,90.057838,5864400
2017-09-01,92.41999799999999,92.660004,92.260002,92.529999,90.311615,4960700
2017-09-05,92.18,92.739998,92.040001,92.720001,90.497063,6532100
2017-09-06,92.790001,92.910004,92.360001,92.720001,90.497063,6747200
2017-09-07,92.739998,93.360001,92.33000200000001,92.970001,90.741066,7735400
2017-09-08,92.760002,93.150002,92.510002,92.839996,90.614174,6070100
2017-09-11,93.089996,94.190002,92.900002,93.989998,91.73661,10177300
2017-09-12,93.720001,93.980003,93.209999,93.510002,91.26812,5804000
2017-09-13,93.5,93.769997,93.449997,93.550003,91.307159,5369300
2017-09-14,93.230003,93.650002,93.18,93.550003,91.307159,5492300
2017-09-15,93.82,93.82,92.82,93.269997,91.033875,12428800
2017-09-18,93.16999799999999,93.5,92.860001,93.150002,90.916748,6177700
2017-09-19,93.339996,94.449997,93.339996,94.16999799999999,91.91229200000001,6587200
2017-09-20,94.16999799999999,94.66999799999999,93.83000200000001,94.400002,92.136787,5941500
2017-09-21,94.150002,94.5,92.449997,92.639999,90.418983,9376700
2017-09-22,92.550003,93.0,92.08000200000001,92.239998,90.028564,6837700
2017-09-25,92.43,93.089996,92.33000200000001,92.720001,90.497063,6436200
2017-09-26,92.82,92.849998,92.199997,92.650002,90.428741,4885200
2017-09-27,92.519997,92.519997,90.339996,90.870003,88.691422,9631200
2017-09-28,90.860001,91.120003,90.629997,90.889999,88.710938,4999800
2017-09-29,90.970001,91.43,90.699997,90.980003,88.79878199999999,6634500
2017-10-02,91.260002,92.400002,91.239998,91.769997,89.569824,7302400
2017-10-03,91.959999,92.339996,91.559998,92.120003,89.911446,5909900
2017-10-04,92.120003,92.800003,92.019997,92.41999799999999,90.204254,6140700
2017-10-05,92.489998,92.650002,91.940002,92.029999,89.823601,6912800
2017-10-06,92.0,92.349998,91.879997,92.33000200000001,90.11640899999999,5241900
2017-10-09,92.400002,92.620003,91.93,92.120003,89.911446,5149000
2017-10-10,92.370003,93.040001,89.860001,91.620003,89.423439,17125600
2017-10-11,91.089996,91.730003,91.07,91.459999,89.26726500000001,7115400
2017-10-12,91.410004,92.309998,91.389999,92.150002,89.940727,5984900
2017-10-13,92.699997,93.510002,92.589996,93.040001,90.809395,6956700
2017-10-16,92.970001,93.370003,92.709999,93.139999,90.90699000000001,4159100
2017-10-17,93.040001,93.089996,92.400002,92.800003,90.575142,5316100
2017-10-18,92.779999,92.949997,92.010002,92.769997,90.54585300000001,7399700
2017-10-19,91.699997,91.989998,91.139999,91.589996,90.063629,8585000
2017-10-20,89.720001,89.959999,87.589996,88.25,86.779289,19997800
2017-10-23,88.629997,88.860001,86.870003,87.300003,85.845123,13358200
2017-10-24,87.370003,87.41999799999999,86.779999,86.980003,85.530464,11519000
2017-10-25,86.900002,87.110001,86.279999,86.860001,85.41246,9024300
2017-10-26,87.190002,87.769997,87.099998,87.5,86.041794,6233800
2017-10-27,87.529999,87.529999,86.449997,87.040001,85.589462,7433800
2017-10-30,86.910004,87.08000200000001,86.160004,86.269997,84.832291,5387100
2017-10-31,86.489998,86.5,85.720001,86.339996,84.901123,7119000
2017-11-01,86.33000200000001,87.139999,86.110001,86.889999,85.441956,4884100
2017-11-02,86.779999,87.040001,86.230003,86.510002,85.068298,5021200
2017-11-03,86.779999,87.160004,86.459999,86.58000200000001,85.137123,5106500
2017-11-06,86.550003,86.639999,86.029999,86.050003,84.615959,5186700
2017-11-07,86.040001,87.0,85.41999799999999,86.980003,85.530464,6875100
2017-11-08,86.989998,87.599998,86.800003,87.58000200000001,86.12046099999999,6910000
2017-11-09,87.349998,88.16999799999999,87.300003,87.779999,86.317123,5280000
2017-11-10,87.989998,88.389999,87.779999,88.160004,86.69079599999999,7227300
2017-11-13,88.66999799999999,89.410004,88.629997,89.0,87.51679200000001,6873500
2017-11-14,88.739998,89.050003,88.470001,88.870003,87.388962,5035500
2017-11-15,88.730003,88.940002,88.0,88.230003,86.759636,6688100
2017-11-16,89.839996,89.900002,88.769997,89.25,87.762627,7205100
2017-11-17,88.949997,89.089996,88.08000200000001,88.43,86.95629100000001,5941800
2017-11-20,88.43,88.559998,87.709999,88.269997,86.79895,4926200
2017-11-21,88.18,89.209999,88.019997,88.720001,87.241463,6196400
2017-11-22,88.5,88.910004,88.059998,88.33000200000001,86.857956,6006900
2017-11-24,88.589996,88.959999,88.41999799999999,88.449997,86.97596,2196700
2017-11-27,88.33000200000001,89.099998,88.150002,88.959999,87.477455,6199700
2017-11-28,89.480003,89.519997,88.910004,89.400002,87.910126,4841300
2017-11-29,89.400002,89.809998,89.029999,89.379997,87.890457,5158900
2017-11-30,89.349998,90.370003,89.209999,89.989998,88.490288,9789900
2017-12-01,90.18,90.529999,89.120003,90.360001,88.854134,7953200
2017-12-04,91.760002,91.910004,89.83000200000001,91.410004,89.886635,9003700
2017-12-05,91.519997,91.839996,91.07,91.400002,89.876801,8683000
2017-12-06,91.389999,91.779999,91.07,91.25,89.729294,6737400
2017-12-07,91.050003,91.07,89.889999,90.099998,88.598457,7273600
2017-12-08,90.019997,90.370003,89.58000200000001,90.370003,88.863968,5883400
2017-12-11,90.230003,90.33000200000001,89.75,90.230003,88.726303,4856000
2017-12-12,90.449997,90.510002,89.82,89.849998,88.352631,6558900
