Date,Open,High,Low,Close,Adj Close,Volume
2017-06-07,64.599998,64.650002,64.0,64.059998,62.060534999999994,7606600
2017-06-08,64.059998,64.25,62.830002,63.200001,61.227379000000006,18435200
2017-06-09,63.200001,64.440002,63.139998999999996,64.389999,62.380238,10750400
2017-06-12,64.389999,64.68,64.199997,64.389999,62.380238,9400300
2017-06-13,63.73,63.84,63.029999,63.27,61.745895,12053000
2017-06-14,63.02,63.639998999999996,63.02,63.369999,61.843483,10338600
2017-06-15,63.299999,63.439999,62.880001,63.189999,61.66781999999999,7866800
2017-06-16,63.259997999999996,63.709998999999996,62.689999,62.970001,61.453120999999996,14902000
2017-06-19,63.09,63.810001,63.02,63.68,62.146015000000006,8426900
2017-06-20,63.68,64.959999,63.580002,64.529999,62.97554,10263000
2017-06-21,64.559998,65.599998,64.559998,65.459999,63.883141,11145000
2017-06-22,65.510002,66.370003,65.379997,66.019997,64.429642,13441900
2017-06-23,66.040001,66.389999,65.839996,66.160004,64.566277,14093500
2017-06-26,66.150002,66.400002,65.83000200000001,65.91999799999999,64.332054,7576400
2017-06-27,66.269997,66.269997,65.540001,65.540001,63.961211999999996,8121600
2017-06-28,65.760002,65.900002,65.139999,65.160004,63.590366,6733300
2017-06-29,65.010002,65.08000200000001,64.089996,64.339996,62.790112,8350300
2017-06-30,64.489998,64.730003,64.0,64.089996,62.546131,8360900
2017-07-03,63.849998,64.629997,63.849998,64.269997,62.721802000000004,4671400
2017-07-05,64.470001,64.800003,63.919998,64.160004,62.614456000000004,6507800
2017-07-06,63.77,63.91,62.990002000000004,63.099998,61.579987,11342700
2017-07-07,63.209998999999996,63.34,62.810001,63.16,61.638542,7243400
2017-07-10,63.389998999999996,63.400002,62.610001000000004,62.830002,61.31649399999999,6713800
2017-07-11,62.82,62.98,62.240002000000004,62.34,60.838291000000005,6877500
2017-07-12,62.66,63.130001,62.66,62.779999,61.26769300000001,8216000
2017-07-13,62.790001000000004,62.990002000000004,62.279999,62.889998999999996,61.375046,6799200
2017-07-14,62.93,63.400002,62.860001000000004,63.060001,61.540955000000004,6020900
2017-07-17,63.150002,63.310001,62.529999,62.610001000000004,61.101791000000006,7387300
2017-07-18,62.5,62.630001,62.27,62.41,60.906608999999996,6114900
2017-07-19,62.5,62.830002,62.439999,62.619999,61.111549,5699100
2017-07-20,62.91,63.240002000000004,62.860001000000004,62.939999,61.423843000000005,6655100
2017-07-21,62.790001000000004,63.0,62.580002,62.630001,61.121306999999995,6906400
2017-07-24,62.540001000000004,62.900002,62.5,62.57,61.06275600000001,7783700
2017-07-25,62.849998,63.0,62.25,62.360001000000004,60.857815,5955900
2017-07-26,62.310001,62.34,61.720001,61.799999,60.311302000000005,9366700
2017-07-27,63.669998,64.550003,62.799999,63.689999,62.155772999999996,21846300
2017-07-28,63.810001,64.360001,63.220001,64.110001,62.565659,13342100
2017-07-31,64.25,64.309998,63.509997999999996,63.880001,62.341198,11714900
