Date,Open,High,Low,Close,Adj Close,Volume
2017-06-07,83.309998,84.110001,83.099998,83.910004,82.119614,13711100
2017-06-08,83.910004,85.730003,83.889999,84.949997,83.137413,17676000
2017-06-09,85.510002,87.050003,85.389999,86.959999,85.10453000000001,19120200
2017-06-12,86.959999,87.739998,86.889999,86.980003,85.1241,16053400
2017-06-13,87.550003,87.849998,86.980003,87.269997,85.407913,12557200
2017-06-14,86.769997,87.309998,85.82,87.089996,85.231758,16175700
2017-06-15,86.25,87.08000200000001,86.239998,86.57,84.72285500000001,12509700
2017-06-16,86.849998,86.959999,86.019997,86.18,84.341171,16936600
2017-06-19,86.970001,88.230003,86.849998,88.07,86.190849,15972300
2017-06-20,87.75,87.91999799999999,87.370003,87.519997,85.652573,11197800
2017-06-21,87.480003,87.550003,86.760002,87.120003,85.261124,10005900
2017-06-22,86.93,87.360001,86.650002,87.019997,85.163246,12180600
2017-06-23,87.660004,88.0,86.610001,86.860001,85.00666,18812000
2017-06-26,87.010002,87.66999799999999,86.620003,87.239998,85.378555,10082400
2017-06-27,87.709999,88.940002,87.5,88.050003,86.171272,15415200
2017-06-28,88.599998,90.07,88.599998,89.82,87.903503,17466200
2017-06-29,92.339996,92.650002,90.309998,91.150002,89.20513199999999,27697800
2017-06-30,91.959999,92.0,91.160004,91.400002,89.449791,16892700
2017-07-03,91.559998,93.480003,91.410004,92.75,91.270287,13208100
2017-07-05,93.120003,93.790001,92.610001,93.68,92.18544,17535400
2017-07-06,93.540001,94.510002,92.879997,93.379997,91.89022800000001,16596100
2017-07-07,93.959999,94.16999799999999,93.230003,93.849998,92.352722,12817800
2017-07-10,93.5,93.68,93.089996,93.190002,91.703262,13987200
2017-07-11,93.33000200000001,93.33000200000001,92.279999,92.83000200000001,91.349007,13262300
2017-07-12,92.610001,92.83000200000001,92.07,92.510002,91.034111,13540100
2017-07-13,92.690002,93.379997,92.339996,93.099998,91.614693,12820100
2017-07-14,90.809998,92.610001,90.58000200000001,92.25,90.77825899999999,22235200
2017-07-17,91.82,91.989998,91.25,91.389999,89.931976,14374200
2017-07-18,90.449997,91.58000200000001,90.32,91.07,89.617081,14719400
2017-07-19,91.339996,91.620003,91.0,91.199997,89.745003,11651200
2017-07-20,91.150002,91.720001,90.900002,91.199997,89.745003,11561700
2017-07-21,91.059998,91.360001,90.519997,90.889999,89.43995699999999,10971300
