Date,Open,High,Low,Close,Adj Close,Volume
2017-06-07,151.229996,152.009995,150.729996,151.940002,148.263046,2922900
2017-06-08,151.940002,152.149994,151.009995,151.429993,147.76538100000002,3696500
2017-06-09,151.880005,152.0,150.899994,151.479996,147.81416299999998,4143100
2017-06-12,151.479996,151.479996,148.03999299999998,148.470001,144.877014,5902600
2017-06-13,148.860001,150.25,148.619995,149.820007,146.19433600000002,4267700
2017-06-14,150.320007,151.080002,149.91000400000001,150.679993,147.033524,2675500
2017-06-15,149.899994,151.520004,149.649994,151.169998,147.511688,2517500
2017-06-16,150.979996,152.889999,150.919998,151.990005,148.31182900000002,5443900
2017-06-19,152.389999,153.179993,151.83999599999999,153.139999,149.434021,3263800
2017-06-20,154.270004,155.279999,153.83999599999999,154.070007,150.341492,3614400
2017-06-21,154.179993,154.419998,153.610001,153.729996,150.009735,2448500
2017-06-22,153.779999,154.91000400000001,153.679993,154.800003,151.053833,2003800
2017-06-23,155.0,155.449997,154.429993,154.639999,150.89768999999998,2214700
2017-06-26,155.179993,155.46000700000002,153.520004,153.96000700000002,150.234177,2360900
2017-06-27,154.0,154.820007,153.46000700000002,153.720001,149.999969,2139000
2017-06-28,154.03999299999998,154.679993,153.740005,154.300003,150.56591799999998,1302800
2017-06-29,154.580002,154.580002,152.149994,153.130005,149.42425500000002,1975900
2017-06-30,153.300003,153.770004,152.720001,153.16000400000001,149.453537,2508200
2017-07-03,153.440002,153.869995,152.479996,152.5,148.809479,1100700
2017-07-05,152.820007,153.570007,151.990005,153.070007,149.365692,2497300
2017-07-06,152.699997,153.46000700000002,152.330002,153.08999599999999,149.385208,2019800
2017-07-07,153.369995,156.559998,153.149994,156.270004,152.488251,4117800
2017-07-10,156.279999,156.529999,155.16000400000001,155.520004,151.75640900000002,2402200
2017-07-11,155.08999599999999,155.880005,154.009995,154.91000400000001,151.161163,2008800
2017-07-12,155.41000400000001,156.75,155.270004,156.580002,152.79075600000002,2094900
2017-07-13,156.490005,156.53999299999998,154.33999599999999,155.03999299999998,151.288025,3169700
2017-07-14,154.990005,155.5,154.729996,155.279999,151.522202,2440200
2017-07-17,155.429993,155.440002,154.699997,155.259995,151.502686,2408700
2017-07-18,155.0,155.270004,153.369995,153.96000700000002,150.234177,3890300
2017-07-19,154.130005,154.46000700000002,153.479996,153.889999,150.16583300000002,3072200
2017-07-20,154.029999,155.220001,153.550003,154.21000700000002,150.478104,2240200
2017-07-21,154.059998,154.699997,153.28999299999998,153.919998,150.195129,3522400
2017-07-24,154.0,154.220001,151.770004,151.850006,148.175232,5307400
2017-07-25,157.75,159.979996,156.53999299999998,159.070007,155.220505,9511400
2017-07-26,158.759995,159.0,155.679993,156.509995,152.72245800000002,4679000
2017-07-27,156.419998,157.429993,155.53999299999998,156.949997,153.15181,4624100
2017-07-28,156.360001,156.66000400000001,155.070007,155.850006,152.07841499999998,3964500
2017-07-31,155.919998,156.419998,154.850006,155.139999,151.38558999999998,4272400
2017-08-01,154.979996,155.899994,153.71000700000002,154.03999299999998,150.31221000000002,4185100
2017-08-02,153.759995,156.649994,153.71000700000002,156.58999599999999,152.800507,3326000
2017-08-03,156.559998,156.770004,154.41000400000001,154.720001,150.975754,3666100
2017-08-04,154.610001,154.820007,153.229996,153.820007,150.097549,4435400
2017-08-07,154.139999,155.389999,154.0,154.970001,151.21971100000002,3252100
2017-08-08,154.669998,155.25,154.100006,154.919998,151.170929,4234300
2017-08-09,155.300003,155.679993,154.350006,154.919998,151.170929,3006500
2017-08-10,154.330002,157.199997,154.25,156.619995,152.829773,3874500
2017-08-11,156.880005,158.399994,156.630005,157.300003,153.493332,2925000
2017-08-14,157.449997,157.899994,156.46000700000002,157.259995,153.4543,2798000
2017-08-15,157.83999599999999,158.580002,157.33999599999999,157.619995,153.805588,2160100
2017-08-16,157.889999,159.380005,157.600006,158.899994,155.05461100000002,2921800
2017-08-17,158.75,159.529999,157.809998,157.889999,154.069046,3071600
2017-08-18,157.990005,158.279999,157.020004,157.759995,153.942184,2595700
2017-08-21,158.169998,158.639999,157.53999299999998,158.360001,154.527664,2195100
2017-08-22,158.5,159.940002,158.389999,159.639999,155.77668799999998,2122600
2017-08-23,159.300003,159.369995,158.380005,158.809998,154.966782,2190700
2017-08-24,159.110001,159.679993,158.330002,158.41000400000001,154.576477,1634800
2017-08-25,158.889999,159.33999599999999,158.529999,158.820007,154.976547,2019600
2017-08-28,159.03999299999998,159.96000700000002,158.66000400000001,159.669998,155.805984,2027300
2017-08-29,159.199997,159.759995,158.729996,159.380005,155.522995,3283400
2017-08-30,158.399994,159.639999,158.320007,159.529999,156.592926,2236500
2017-08-31,159.770004,160.0,159.350006,159.970001,157.02484099999998,2717000
2017-09-01,159.869995,160.199997,159.5,159.809998,156.867767,1878300
2017-09-05,159.0,159.779999,158.070007,159.100006,156.170853,4000500
2017-09-06,159.229996,159.369995,158.220001,158.220001,155.307053,4143300
2017-09-07,158.470001,160.070007,158.330002,159.899994,156.9561,2965400
2017-09-08,159.529999,160.380005,159.179993,159.71000700000002,156.769623,2984200
2017-09-11,160.0,161.720001,159.919998,161.529999,158.556107,2333600
2017-09-12,160.21000700000002,160.720001,155.770004,156.330002,153.451843,10324100
